u,g,r,i,z,u-g,g-r,r-i,i-z,Class
18.143539999999998,16.74098,16.207160000000002,15.95819,15.83516,1.40256,0.53382,0.24896999999999997,0.12303,3.0
18.61231,17.34696,16.8502,16.62602,16.54406,1.26535,0.49676000000000003,0.22418000000000002,0.08196,3.0
16.52185,14.59051,13.96287,13.69634,13.313189999999999,1.93134,0.62764,0.26653000000000004,0.38315,3.0
20.602220000000003,19.70743,19.46803,19.3546,19.35446,0.89479,0.2394,0.11342999999999999,0.00014000000000000123,1.0
17.72345,16.343510000000002,15.79266,15.54009,15.4365,1.37994,0.55085,0.25256999999999996,0.10359000000000002,3.0
16.96335,15.80265,15.511439999999999,15.3746,15.33889,1.1607,0.29120999999999997,0.13684000000000002,0.035710000000000006,3.0
18.93185,17.61524,17.08191,16.84947,16.76163,1.31661,0.53333,0.23244,0.08784,3.0
19.552789999999998,18.3716,17.96497,17.77585,17.74815,1.18119,0.40663,0.18912,0.027700000000000002,2.0
19.77864,18.6643,18.30012,18.13072,18.11034,1.1143399999999999,0.36418,0.1694,0.02038,1.0
19.93592,18.78848,18.469929999999998,18.35321,18.36629,1.14744,0.31855,0.11672,-0.013080000000000008,1.0
19.99905,19.082539999999998,18.87027,18.783739999999998,18.8522,0.91651,0.21227,0.08653,-0.06846000000000001,1.0
20.18207,19.154120000000002,18.92154,18.8226,18.91372,1.02795,0.23258,0.09894,-0.09112,1.0
20.204079999999998,19.28954,19.09096,19.027079999999998,19.060010000000002,0.9145399999999999,0.19858,0.06387999999999999,-0.03293,1.0
20.337229999999998,19.37377,19.18648,19.07315,19.1706,0.96346,0.18729,0.11333,-0.09744999999999998,1.0
20.565839999999998,19.55273,19.30124,19.221320000000002,19.28959,1.01311,0.25149,0.07992,-0.06827000000000003,1.0
20.65674,19.676820000000003,19.47341,19.366979999999998,19.41266,0.9799200000000001,0.20340999999999998,0.10643,-0.04568,1.0
20.64603,19.62342,19.37678,19.29271,19.35146,1.02261,0.24664,0.08407,-0.05875000000000001,1.0
20.67628,19.69841,19.55774,19.47261,19.5109,0.9778700000000001,0.14067000000000002,0.08513,-0.03828999999999999,1.0
20.95535,19.98658,19.77921,19.66429,19.63689,0.96877,0.20736999999999994,0.11492000000000001,0.0274,1.0
21.06064,19.9596,19.728279999999998,19.65387,19.83642,1.10104,0.23131999999999997,0.07441,-0.18255,1.0
