u,g,r,i,z,u-g,g-r,r-i,i-z,Class
23.10665,21.534489999999998,20.97856,20.928379999999997,20.673389999999998,1.57216,0.55593,0.05018,0.25499,1.0
21.751520000000003,21.10625,20.57297,20.48404,20.17272,0.64527,0.53328,0.08893,0.31132,1.0
20.735,19.779510000000002,19.47033,19.37696,19.48082,0.95549,0.30918,0.09337000000000001,-0.10386000000000001,1.0
19.67792,18.42819,17.88126,17.710910000000002,17.59554,1.24973,0.54693,0.17035,0.11537,3.0
20.0882,18.85331,18.3959,18.12866,18.04291,1.23489,0.45741000000000004,0.26724000000000003,0.08575,2.0
23.64896,21.60966,21.091070000000002,20.79031,20.97405,2.0393,0.51859,0.30075999999999997,-0.18374000000000001,1.0
23.8531,22.10001,21.68421,21.363410000000002,21.41399,1.75309,0.4158,0.3208,-0.050579999999999986,1.0
23.950689999999998,22.30537,21.63113,21.30602,21.58946,1.6453200000000001,0.67424,0.32511,-0.28344,1.0
24.53849,21.99525,22.19185,21.71429,22.00558,2.54324,-0.19660000000000005,0.47756000000000004,-0.29129,1.0
24.308220000000002,23.19412,22.587120000000002,22.13404,21.57006,1.1141,0.607,0.45308000000000004,0.5639799999999999,1.0
25.24087,22.81617,22.31585,22.4595,21.91989,2.4247,0.50032,-0.14365,0.53961,1.0
24.42448,25.358710000000002,23.05849,23.79795,22.763679999999997,-0.9342299999999997,2.30022,-0.73946,1.03427,1.0
22.81253,20.57967,19.22897,18.369889999999998,17.84841,2.23286,1.3507,0.85908,0.5214799999999999,1.0
20.62146,19.6688,19.418689999999998,19.35815,19.299879999999998,0.9526600000000001,0.25011,0.06054,0.05827,1.0
21.17577,20.29128,20.02599,19.86496,19.99067,0.88449,0.26529,0.16103,-0.12571,1.0
20.22929,19.123920000000002,18.72971,18.5318,18.49559,1.10537,0.39421,0.19791,0.03621,1.0
20.20446,19.10715,18.78079,18.57982,18.50103,1.09731,0.32636,0.20097,0.07879,1.0
20.37548,19.3959,19.16295,19.02668,19.01031,0.9795799999999999,0.23295,0.13627,0.016369999999999996,1.0
25.10397,21.53397,20.18962,18.94975,18.31152,3.5700000000000003,1.34435,1.23987,0.6382299999999999,1.0
20.7941,19.81919,19.57069,19.426,19.37763,0.97491,0.2485,0.14469,0.048369999999999996,1.0
20.961270000000003,19.81062,19.589879999999997,19.46491,19.5368,1.15065,0.22074000000000002,0.12497,-0.07189,1.0
20.63878,19.77454,19.61655,19.70055,19.60954,0.86424,0.15799000000000002,-0.08400000000000002,0.09101000000000001,1.0
21.09186,19.77204,19.55131,19.421689999999998,19.44203,1.31982,0.22073,0.12962,-0.020339999999999997,1.0
20.71927,19.924,19.59171,19.41281,19.49184,0.79527,0.33229000000000003,0.1789,-0.07902999999999999,1.0
21.8562,20.3399,20.111320000000003,19.857310000000002,20.08592,1.5163,0.22858,0.25401,-0.22860999999999998,1.0
25.16399,21.99833,20.44781,19.27133,18.65648,3.16566,1.5505200000000001,1.17648,0.6148499999999999,1.0
21.41039,20.216179999999998,19.917579999999997,19.79324,19.79968,1.19421,0.2986,0.12434,-0.006439999999999994,1.0
23.363889999999998,20.33057,19.46179,19.7097,19.59662,3.0333200000000002,0.8687799999999999,-0.24790999999999996,0.11308,1.0
24.37585,23.0356,21.554489999999998,20.526870000000002,20.13252,1.34025,1.48111,1.02762,0.39435000000000003,1.0
24.71358,22.73222,20.95666,20.531570000000002,20.01324,1.9813599999999998,1.7755599999999998,0.42509,0.5183300000000001,1.0
24.072129999999998,21.6604,21.19363,21.0381,22.11601,2.41173,0.46676999999999996,0.15553,-1.0779100000000001,1.0
24.107129999999998,21.832539999999998,21.09676,21.00129,21.074379999999998,2.2745900000000003,0.73578,0.09547,-0.07309,1.0
24.20283,22.229789999999998,21.610689999999998,21.32227,22.74209,1.9730400000000001,0.6191,0.28841999999999995,-1.4198199999999999,1.0
23.21643,22.3558,22.36729,21.858810000000002,21.117639999999998,0.8606299999999999,-0.01149,0.50848,0.7411700000000001,1.0
23.75737,23.10035,22.22962,21.918960000000002,21.734720000000003,0.6570199999999999,0.8707299999999998,0.31066,0.18424000000000001,1.0
25.2882,24.473879999999998,23.25981,21.91744,22.18076,0.8143199999999999,1.21407,1.34237,-0.26332,1.0
24.05671,23.14496,22.37197,22.015610000000002,21.18016,0.91175,0.7729899999999998,0.35636,0.83545,1.0
23.20048,22.504939999999998,22.023989999999998,22.07909,22.88089,0.6955399999999999,0.48095,-0.05510000000000001,-0.8018000000000001,1.0
22.41029,22.39068,21.542579999999997,21.55967,22.34499,0.019609999999999905,0.8481,-0.017089999999999994,-0.7853199999999998,1.0
24.73232,21.88628,21.47329,21.1816,22.68607,2.8460400000000003,0.41298999999999997,0.29169,-1.50447,1.0
24.67925,25.03545,22.96479,21.13342,20.46226,-0.35620000000000007,2.0706599999999997,1.8313700000000002,0.67116,1.0
24.99652,21.79553,21.61279,21.06328,22.03629,3.20099,0.18274,0.54951,-0.9730100000000002,1.0
22.04243,21.09198,20.640520000000002,20.66349,20.453889999999998,0.95045,0.45146000000000003,-0.02296999999999999,0.2096,1.0
22.28717,20.78069,20.60407,20.49827,20.4834,1.5064799999999998,0.17662,0.1058,0.014870000000000001,1.0
21.98307,20.68441,20.41638,20.2618,20.20863,1.29866,0.26803,0.15458,0.05317,1.0
21.22205,20.2545,19.98133,19.91785,19.884220000000003,0.96755,0.27316999999999997,0.06348,0.03363,1.0
21.03487,20.1905,19.88825,19.74393,19.83921,0.8443700000000001,0.30225,0.14432,-0.09527999999999998,1.0
20.11311,18.92436,18.5273,18.31632,18.244670000000003,1.18875,0.39705999999999997,0.21098000000000003,0.07165,1.0
18.4571,17.08999,16.52635,16.27736,16.107029999999998,1.36711,0.5636399999999999,0.24899000000000002,0.17033,3.0
21.32927,19.996560000000002,19.75684,19.62185,19.60514,1.33271,0.23972,0.13499,0.016710000000000003,1.0
19.064729999999997,19.02759,19.46856,19.84931,20.17778,0.03713999999999995,-0.44097000000000003,-0.38075,-0.32847,1.0
20.70619,19.56129,19.34111,19.25665,19.158520000000003,1.1449,0.22018000000000001,0.08446000000000001,0.09813,1.0
20.536379999999998,19.5847,19.291929999999997,19.19463,19.0248,0.95168,0.29277,0.0973,0.16983000000000004,1.0
21.16765,19.777079999999998,19.53581,19.46831,19.29082,1.39057,0.24126999999999998,0.0675,0.17749,1.0
20.55838,19.41261,19.1738,19.16892,19.13164,1.1457700000000002,0.23881,0.0048799999999999955,0.03728,1.0
20.44059,19.38499,21.302039999999998,20.962020000000003,18.98507,1.0556,-1.9170500000000001,0.34002,1.97695,4.0
21.44453,18.96112,24.802039999999998,19.26845,23.41614,2.4834099999999997,-5.84092,5.53359,-4.14769,4.0
20.464270000000003,19.303379999999997,19.09694,18.989179999999998,18.89224,1.16089,0.20644,0.10776,0.09694,1.0
20.472739999999998,19.27456,19.04298,18.97516,18.89985,1.19818,0.23158,0.06782,0.07531,1.0
20.54871,19.411270000000002,19.16623,19.08652,18.92006,1.13744,0.24504,0.07971,0.16646,1.0
19.40684,25.57254,25.32929,25.10665,23.3992,-6.1657,0.24325,0.22264,1.70745,1.0
20.37114,19.194860000000002,18.92726,18.862920000000003,18.579539999999998,1.17628,0.2676,0.06434,0.2833800000000001,1.0
20.26256,19.13703,18.8517,18.751929999999998,18.615820000000003,1.12553,0.28533000000000003,0.09977000000000001,0.13610999999999998,1.0
20.41935,19.19996,19.07905,18.889429999999997,18.65642,1.21939,0.12090999999999996,0.18962,0.23301,1.0
19.91309,19.0351,18.952779999999997,19.32415,18.40577,0.8779899999999999,0.08232,-0.37137,0.91838,1.0
20.41982,19.40224,19.12177,18.88563,18.80956,1.01758,0.28047,0.23614000000000002,0.07607,1.0
20.120260000000002,25.1144,24.802039999999998,24.361810000000002,22.82692,-4.99414,0.31235999999999997,0.44023,1.5348899999999996,1.0
20.47095,19.20305,18.84252,18.72575,18.56631,1.2679,0.36053,0.11677,0.15944000000000003,1.0
20.289379999999998,19.03547,18.673939999999998,18.57075,18.3967,1.25391,0.36153,0.10319,0.17405,1.0
21.279,19.24612,18.66227,18.45137,18.189020000000003,2.03288,0.58385,0.2109,0.26235,1.0
20.29539,19.02788,18.62057,18.51175,18.26033,1.2675100000000001,0.40731,0.10882,0.25142,1.0
20.15961,19.14019,19.14903,19.611520000000002,18.38114,1.01942,-0.008840000000000015,-0.46248999999999996,1.23038,1.0
19.99111,18.604860000000002,18.18535,18.00233,17.80603,1.38625,0.41951000000000005,0.18302000000000002,0.1963,2.0
20.1917,18.62708,18.11934,17.97799,17.76584,1.5646200000000001,0.50774,0.14135,0.21215,2.0
19.56273,18.22972,17.75029,17.56267,17.36538,1.33301,0.47943,0.18762,0.19729000000000002,3.0
19.482210000000002,18.1426,17.67326,17.4878,17.25927,1.33961,0.46934,0.18545999999999999,0.22853,3.0
19.40639,18.03064,17.57121,17.38264,17.17871,1.37575,0.45943,0.18857000000000002,0.20393,3.0
18.956870000000002,17.61645,17.12797,16.93427,16.72012,1.3404200000000002,0.48848,0.1937,0.21415,3.0
17.80725,16.48085,15.996929999999999,15.832939999999999,15.665679999999998,1.3264,0.48391999999999996,0.16399,0.16725999999999996,3.0
18.07356,16.585829999999998,15.98091,15.751560000000001,15.543439999999999,1.48773,0.60492,0.22935,0.20811999999999997,3.0
17.56877,16.32762,15.7379,15.5368,15.363489999999999,1.24115,0.58972,0.2011,0.17331,3.0
17.70307,16.129279999999998,15.462579999999999,15.20941,15.00438,1.57379,0.6667,0.25317,0.20503000000000002,3.0
17.39808,15.649329999999999,14.910479999999998,14.63231,14.417639999999999,1.74875,0.73885,0.27817,0.21466999999999997,3.0
17.24929,14.759839999999999,13.78534,13.52705,13.22531,2.48945,0.9744999999999999,0.25829,0.30174,3.0
24.03296,23.5614,22.18414,22.32013,21.327920000000002,0.47156,1.37726,-0.13599,0.99221,1.0
22.66439,23.69479,22.183889999999998,22.36615,21.72874,-1.0304,1.5109,-0.18225999999999998,0.63741,1.0
22.88997,22.59618,22.23208,21.53633,22.358729999999998,0.29379,0.3641,0.69575,-0.8224,1.0
22.30631,21.91252,21.4835,21.02455,20.80506,0.3937900000000001,0.42901999999999996,0.45895,0.21949000000000005,1.0
23.75127,21.8035,21.36188,21.20371,21.3738,1.94777,0.44161999999999996,0.15817,-0.17009000000000002,1.0
22.42471,21.209789999999998,20.80197,20.69077,20.60118,1.21492,0.40781999999999996,0.1112,0.08959,1.0
21.66512,21.501170000000002,20.94443,20.94746,20.88336,0.16395000000000004,0.55674,-0.003030000000000005,0.0641,1.0
21.52775,20.57093,20.18638,20.09891,19.91238,0.9568200000000001,0.38455,0.08747,0.18653,1.0
23.38084,21.74397,21.31179,21.145960000000002,21.624129999999997,1.63687,0.43218,0.16583,-0.47816999999999993,1.0
21.9249,21.30461,20.83631,20.68592,22.57215,0.62029,0.4683,0.15039,-1.8862299999999999,1.0
23.0784,21.41977,20.95685,20.893079999999998,20.65549,1.6586299999999998,0.46292,0.06377000000000001,0.23759000000000002,1.0
21.17454,20.47791,20.09264,20.01291,19.74792,0.69663,0.38527,0.07973,0.26499,1.0
21.87589,21.142529999999997,20.7567,20.72832,21.04672,0.73336,0.38583,0.028380000000000002,-0.3184,1.0
21.672520000000002,21.11724,20.69995,20.48255,20.31381,0.55528,0.41728999999999994,0.2174,0.16874,1.0
21.55923,20.737170000000003,20.37852,20.278660000000002,20.29739,0.82206,0.35865,0.09986,-0.018729999999999997,1.0
21.220860000000002,20.263360000000002,19.89769,19.77545,19.57173,0.9575,0.36567,0.12224000000000002,0.20372,1.0
22.22234,26.06055,25.19559,25.16761,22.51126,-3.8382099999999992,0.86496,0.027980000000000005,2.65635,1.0
23.862579999999998,26.2178,25.20017,21.90824,23.221410000000002,-2.35522,1.0176300000000003,3.2919300000000002,-1.3131700000000004,1.0
20.987370000000002,20.25181,19.91262,19.8495,19.885089999999998,0.73556,0.33919,0.06312000000000001,-0.03559,1.0
25.01687,21.872529999999998,20.28515,19.650389999999998,19.211679999999998,3.1443400000000006,1.58738,0.63476,0.43871000000000004,1.0
16.67149,14.9463,14.42559,14.816629999999998,12.74568,1.7251900000000002,0.52071,-0.39104000000000005,2.07095,3.0
18.38531,17.0755,16.52529,16.29221,16.19785,1.3098100000000001,0.5502100000000001,0.23308,0.09436,3.0
18.57149,17.272270000000002,16.67025,16.38745,16.295679999999997,1.29922,0.60202,0.2828,0.09177,3.0
18.419710000000002,17.17298,16.57152,16.30485,16.16994,1.24673,0.60146,0.26666999999999996,0.13491,3.0
17.78877,25.1144,24.802039999999998,24.361810000000002,22.82692,-7.32563,0.31235999999999997,0.44023,1.5348899999999996,1.0
17.539839999999998,25.1144,24.802039999999998,24.361810000000002,22.82692,-7.57456,0.31235999999999997,0.44023,1.5348899999999996,1.0
17.292939999999998,16.35849,16.6453,24.3618,22.8269,0.93445,-0.28681000000000006,-7.7165,1.5349,3.0
17.584229999999998,16.653010000000002,17.16982,17.7793,22.8269,0.93122,-0.51681,-0.60948,-5.0476,4.0
17.30136,16.2142,16.38194,16.537670000000002,16.669629999999998,1.0871600000000001,-0.16773999999999994,-0.15573000000000004,-0.13196,4.0
17.72599,16.33701,16.98535,24.3618,22.8269,1.3889799999999999,-0.6483399999999999,-7.37645,1.5349,3.0
24.63466,17.52675,16.40024,16.13083,22.8269,7.10791,1.1265100000000001,0.26941,-6.69607,1.0
18.10122,16.729039999999998,16.1341,15.859639999999999,15.73884,1.37218,0.5949399999999999,0.27446,0.1208,3.0
17.6014,16.50646,16.08792,15.92809,15.87318,1.09494,0.41853999999999997,0.15983,0.05491,3.0
17.60217,16.088820000000002,16.25982,16.63758,22.8269,1.51335,-0.17099999999999999,-0.37776,-6.1893199999999995,4.0
20.838829999999998,18.12643,16.61516,15.7478,15.29985,2.7124,1.51127,0.86736,0.44795,3.0
16.119220000000002,14.893510000000001,14.20108,13.950529999999999,13.70892,1.22571,0.69243,0.25055,0.24161,3.0
17.6593,16.387729999999998,15.853679999999999,15.639389999999999,15.554379999999998,1.27157,0.53405,0.21429000000000004,0.08501,3.0
16.82252,14.68624,13.590760000000001,13.50226,16.69452,2.1362799999999997,1.09548,0.0885,-3.1922599999999997,3.0
15.94006,13.536320000000002,12.72969,12.17308,14.795,2.40374,0.8066300000000001,0.55661,-2.6219200000000003,3.0
17.23902,14.612379999999998,13.85409,13.44005,15.573189999999999,2.62664,0.7582899999999999,0.41403999999999996,-2.13314,3.0
18.12557,16.38111,15.591,15.30765,15.285960000000001,1.74446,0.7901100000000001,0.28335,0.02169,3.0
17.09988,15.72802,15.241760000000001,15.049579999999999,15.008479999999999,1.37186,0.48626,0.19218,0.0411,3.0
17.658089999999998,16.08946,15.370770000000002,15.066970000000001,14.9951,1.56863,0.7186899999999999,0.3038,0.07187,3.0
17.642879999999998,16.008110000000002,15.314860000000001,14.95761,14.830589999999999,1.63477,0.69325,0.35725,0.12702,3.0
16.98409,15.659889999999999,15.17941,14.984910000000001,14.8962,1.3242,0.48048,0.1945,0.08871,3.0
16.94416,15.52162,14.97915,14.75,14.63799,1.42254,0.54247,0.22915,0.11200999999999998,3.0
14.25675,14.825660000000001,14.529379999999998,14.384070000000001,13.11343,-0.56891,0.29628000000000004,0.14531,1.27064,4.0
15.76525,14.53465,14.7193,14.852429999999998,14.90213,1.2306,-0.18465000000000004,-0.13313,-0.049699999999999994,4.0
17.15823,15.27395,14.46531,14.0923,13.91151,1.88428,0.8086399999999999,0.37301,0.18079,3.0
16.634320000000002,14.49574,14.471160000000001,14.83586,12.91796,2.13858,0.02457999999999999,-0.3647,1.9179,4.0
17.02572,15.103179999999998,14.29665,13.92826,13.770439999999999,1.9225400000000001,0.80653,0.36839,0.15782000000000002,3.0
16.68027,14.35064,15.17315,14.66831,12.42538,2.32963,-0.8225100000000001,0.50484,2.24293,4.0
21.864720000000002,20.82873,20.53785,20.4645,20.27822,1.03599,0.29088,0.07335,0.18628,1.0
22.10578,21.16488,20.79149,20.67294,20.625020000000003,0.9409,0.37339,0.11855,0.04792,1.0
24.58674,22.79646,21.70175,20.76634,20.44424,1.7902799999999999,1.09471,0.9354100000000001,0.3221,1.0
23.68204,23.71571,22.61157,23.10782,22.82422,-0.03367000000000009,1.10414,-0.4962500000000001,0.2836,1.0
14.07973,14.329329999999999,14.41639,13.90055,12.66747,-0.24960000000000004,-0.08705999999999997,0.51584,1.23308,4.0
25.12242,23.642879999999998,22.42964,23.03165,21.91129,1.4795399999999999,1.2132399999999999,-0.60201,1.12036,1.0
20.2365,19.2483,19.00019,18.90147,18.8134,0.9882,0.24811,0.09872,0.08807000000000001,1.0
24.07553,24.351689999999998,22.02498,21.77799,22.15469,-0.27615999999999996,2.32671,0.24699000000000002,-0.3767,1.0
24.08944,22.79419,22.13992,22.137729999999998,21.30266,1.29525,0.65427,0.0021899999999999975,0.83507,1.0
25.22681,22.96464,22.35024,22.3043,22.20788,2.2621700000000002,0.6144,0.045939999999999995,0.09642,1.0
20.32626,19.33749,19.07988,18.934479999999997,18.866970000000002,0.98877,0.25761,0.1454,0.06751,1.0
22.99794,21.21839,20.94051,20.78027,20.99857,1.77955,0.27788,0.16024000000000002,-0.2183,1.0
23.94181,21.9772,21.32873,21.11809,21.29675,1.9646099999999997,0.64847,0.21064000000000002,-0.17865999999999999,1.0
25.43769,22.22738,21.85155,21.38656,22.21603,3.2103099999999998,0.37583,0.46498999999999996,-0.8294700000000002,1.0
21.2773,19.98933,19.82734,19.59964,19.54402,1.28797,0.16199000000000002,0.2277,0.05562,1.0
23.74051,21.43358,20.01384,19.44533,19.065,2.30693,1.41974,0.5685100000000001,0.38033,1.0
20.9699,20.07825,19.8757,19.71197,19.74277,0.89165,0.20255,0.16373,-0.030799999999999994,1.0
21.39755,20.372320000000002,20.12125,19.97989,20.02159,1.0252299999999999,0.25106999999999996,0.14135999999999999,-0.0417,1.0
21.83395,20.67057,20.38927,20.2867,20.349529999999998,1.1633799999999999,0.2813,0.10257000000000001,-0.06283,1.0
22.06182,21.19314,20.93648,20.73019,21.58002,0.8686799999999999,0.25666,0.20629,-0.8498300000000001,1.0
22.31749,21.17952,21.09364,20.789939999999998,21.38955,1.1379700000000001,0.08588000000000001,0.3037,-0.5996100000000002,1.0
23.336920000000003,22.21886,21.617520000000003,21.804560000000002,22.274079999999998,1.11806,0.60134,-0.18703999999999998,-0.46952,1.0
24.892960000000002,23.223770000000002,22.85813,22.10993,21.86165,1.6691900000000002,0.36564,0.7482,0.24828000000000003,1.0
24.2716,21.86271,21.42012,21.312079999999998,21.5647,2.40889,0.44259,0.10804000000000001,-0.25261999999999996,1.0
23.78916,22.26849,21.45061,21.350360000000002,21.56419,1.52067,0.81788,0.10025,-0.21383000000000002,1.0
24.46611,24.397289999999998,22.45242,21.863970000000002,22.98111,0.0688200000000001,1.94487,0.58845,-1.11714,1.0
21.8215,20.72203,20.437179999999998,20.354429999999997,19.92168,1.0994700000000002,0.28485,0.08275,0.4327500000000001,1.0
21.21625,20.212220000000002,19.91111,19.89924,19.80005,1.00403,0.30111,0.011870000000000006,0.09919,1.0
24.526410000000002,23.02291,21.864320000000003,22.6095,22.03629,1.5035,1.15859,-0.7451800000000001,0.57321,1.0
21.951320000000003,21.02433,20.68412,20.47464,20.527910000000002,0.92699,0.34021,0.20948000000000003,-0.05327000000000001,1.0
20.833660000000002,19.940839999999998,19.6664,19.53039,19.42365,0.8928200000000001,0.27444,0.13601,0.10674000000000002,1.0
21.54683,20.4906,20.17713,20.005879999999998,19.98085,1.05623,0.31346999999999997,0.17125,0.02503,1.0
26.04887,22.79729,21.983539999999998,22.01997,21.520220000000002,3.2515800000000006,0.81375,-0.03643000000000002,0.49975,1.0
24.275679999999998,22.14142,21.66687,21.48131,20.58895,2.13426,0.47455,0.18556,0.89236,1.0
24.96185,22.25394,21.652260000000002,21.63741,20.965220000000002,2.70791,0.60168,0.014850000000000002,0.6721899999999998,1.0
23.055039999999998,22.000410000000002,21.42407,21.173479999999998,21.454079999999998,1.05463,0.57634,0.25059000000000003,-0.2806,1.0
23.79348,21.957539999999998,21.78807,21.44604,21.47634,1.8359400000000001,0.16947,0.34203,-0.030299999999999994,1.0
23.64961,21.81506,21.46037,21.22437,21.23217,1.83455,0.35469,0.23600000000000002,-0.007800000000000001,1.0
23.40401,21.66096,21.19549,20.96135,21.16137,1.74305,0.46547,0.23414000000000001,-0.20002000000000003,1.0
25.96268,22.35344,22.03125,21.75289,21.81036,3.6092400000000007,0.32219000000000003,0.27836,-0.05747000000000001,1.0
23.7466,22.485889999999998,21.578229999999998,21.26407,21.48075,1.26071,0.9076599999999999,0.31416,-0.21668000000000004,1.0
23.16716,22.40079,21.73691,21.22324,20.95298,0.76637,0.66388,0.5136700000000001,0.27026000000000006,1.0
22.34243,21.932389999999998,21.48558,21.25497,21.28549,0.41003999999999996,0.44681000000000004,0.23060999999999998,-0.03051999999999999,1.0
26.153489999999998,23.893729999999998,22.542189999999998,22.22728,22.16069,2.25976,1.35154,0.31490999999999997,0.06659,1.0
26.6426,25.018,22.61026,22.52724,22.78671,1.6246,2.40774,0.08302000000000001,-0.25947,1.0
25.53515,24.26171,22.478939999999998,22.48917,21.23516,1.27344,1.78277,-0.010230000000000003,1.25401,1.0
25.28959,23.1374,22.278489999999998,22.60753,21.24667,2.15219,0.8589100000000001,-0.32904,1.36086,1.0
24.51577,23.02218,22.439410000000002,21.6473,21.51841,1.49359,0.58277,0.7921100000000001,0.12889,1.0
19.35182,17.49683,16.80738,16.59977,16.47869,1.8549900000000001,0.68945,0.20761000000000002,0.12108,3.0
20.950689999999998,19.8926,19.61303,19.5862,19.50554,1.05809,0.27957,0.026829999999999993,0.08066,1.0
21.73357,20.68517,20.29283,20.15269,20.06534,1.0484,0.39234,0.14014000000000001,0.08735,1.0
22.2639,21.45089,21.09594,21.14735,20.70665,0.81301,0.35495,-0.05141000000000004,0.4407,1.0
22.64689,21.31767,20.95479,20.80871,20.87739,1.32922,0.36288000000000004,0.14608,-0.06867999999999999,1.0
24.81778,23.83435,21.837629999999997,20.8558,20.44079,0.9834299999999999,1.99672,0.98183,0.41501000000000005,1.0
24.63513,24.88587,22.99335,22.28184,21.57788,-0.25073999999999996,1.89252,0.7115100000000001,0.7039599999999999,1.0
24.85915,22.9144,22.26118,21.826970000000003,22.827820000000003,1.94475,0.65322,0.43421000000000004,-1.00085,1.0
22.90294,22.08975,21.55997,21.496579999999998,21.28515,0.81319,0.52978,0.06339,0.21143,1.0
24.348470000000002,22.62477,22.13206,21.76241,21.2608,1.7237,0.49271000000000004,0.36965,0.5016099999999999,1.0
25.30229,23.03899,21.93028,22.11146,21.552670000000003,2.2633,1.10871,-0.18118,0.5587899999999999,1.0
25.515829999999998,22.64203,21.9951,21.86607,21.67071,2.8738,0.64693,0.12903,0.19535999999999998,1.0
23.18339,22.98855,22.30395,22.351,22.21505,0.19484,0.6846,-0.04705000000000001,0.13595,1.0
23.8233,24.10446,22.68862,22.10388,21.89104,-0.2811600000000001,1.41584,0.5847399999999999,0.21284,1.0
24.76827,24.68873,24.30273,22.48169,22.37487,0.07953999999999994,0.386,1.8210400000000002,0.10682,1.0
22.45929,25.26021,24.81654,24.587,23.54146,-2.8009199999999996,0.44367,0.22954000000000002,1.04554,1.0
20.8739,19.88823,19.60952,19.51278,19.47926,0.98567,0.27871,0.09673999999999999,0.03352,1.0
21.21667,19.96183,19.7958,19.74725,19.65956,1.25484,0.16602999999999998,0.04855,0.08769,1.0
21.19128,20.1939,19.88952,19.772470000000002,19.77585,0.9973799999999999,0.30438000000000004,0.11705,-0.003380000000000001,1.0
21.33869,20.56889,20.1253,20.05327,20.078470000000003,0.7698,0.44359,0.07203,-0.0252,1.0
21.89316,20.94995,20.549670000000003,20.45125,20.38486,0.94321,0.40028,0.09842000000000001,0.06639,1.0
22.3295,21.15213,20.75592,20.66412,20.60385,1.17737,0.39621,0.0918,0.060270000000000004,1.0
22.24839,21.40585,21.05988,20.89556,20.753439999999998,0.84254,0.34597,0.16432,0.14212,1.0
23.230079999999997,21.764210000000002,21.260070000000002,21.19621,21.374779999999998,1.46587,0.5041399999999999,0.06386,-0.17857,1.0
22.17786,21.86639,21.68412,22.11133,22.87494,0.3114699999999999,0.18227000000000002,-0.4272100000000001,-0.7636100000000001,1.0
24.42087,22.24641,21.59608,21.498739999999998,21.3187,2.17446,0.65033,0.09734,0.18004,1.0
23.17257,22.01879,21.4957,21.36816,21.0041,1.15378,0.5230899999999999,0.12754000000000001,0.36406,1.0
23.59902,22.43939,21.8743,21.552529999999997,20.99411,1.15963,0.56509,0.32177,0.5584199999999999,1.0
24.476370000000003,22.60156,22.052020000000002,21.90739,21.81307,1.8748099999999999,0.5495399999999999,0.14463,0.09432,1.0
24.23086,21.70753,21.32153,21.02059,20.70991,2.52333,0.386,0.30094,0.31068,1.0
24.90292,23.01057,22.35163,22.105970000000003,21.63596,1.89235,0.65894,0.24566,0.4700100000000001,1.0
23.97542,22.94741,22.177629999999997,22.18509,22.64457,1.02801,0.76978,-0.007459999999999994,-0.45948000000000006,1.0
25.472160000000002,23.59072,22.45655,22.68021,22.14002,1.8814400000000002,1.1341700000000001,-0.22365999999999997,0.54019,1.0
24.13758,21.95965,20.37823,19.19237,18.47415,2.17793,1.58142,1.1858600000000001,0.7182199999999999,1.0
22.41574,21.07945,20.59749,20.50269,20.58331,1.33629,0.48196000000000006,0.0948,-0.08062000000000002,1.0
22.63658,21.30582,20.92248,20.72559,20.73092,1.33076,0.38334,0.19689,-0.005330000000000001,1.0
22.60314,22.17064,21.80482,21.62206,22.11494,0.4325,0.36582,0.18275999999999998,-0.49288000000000004,1.0
24.43168,24.13406,23.10073,22.434829999999998,22.19993,0.29762,1.0333299999999999,0.6659,0.2349,1.0
22.382089999999998,25.02758,24.44749,24.61308,22.95719,-2.6454899999999997,0.58009,-0.16559000000000001,1.6558899999999999,1.0
20.62641,19.52421,19.26172,19.20668,19.153760000000002,1.1022,0.26249,0.05504,0.05292,1.0
24.96017,22.25451,20.748260000000002,20.047439999999998,19.69774,2.70566,1.50625,0.70082,0.3497,1.0
23.32047,20.010270000000002,18.56945,17.86874,17.42688,3.3102,1.44082,0.70071,0.44186000000000003,3.0
21.00141,20.006629999999998,19.73751,19.68666,19.645870000000002,0.9947799999999999,0.26911999999999997,0.05085,0.04079,1.0
21.43873,20.4115,20.10417,20.0107,20.01739,1.0272299999999999,0.30733,0.09347000000000001,-0.0066900000000000084,1.0
22.31017,21.46557,20.94784,20.858420000000002,20.80969,0.8446,0.51773,0.08942,0.04873,1.0
23.115,21.90665,21.35758,21.15038,20.93378,1.20835,0.54907,0.2072,0.2166,1.0
23.08314,22.87124,22.218510000000002,21.82893,22.21377,0.21189999999999998,0.65273,0.38958000000000004,-0.38484,1.0
24.04638,22.98762,22.32534,22.42615,21.78304,1.0587600000000001,0.66228,-0.10081000000000001,0.6431100000000001,1.0
24.03452,23.018539999999998,22.871589999999998,22.19514,22.64432,1.0159799999999999,0.14695,0.67645,-0.44917999999999997,1.0
25.11629,24.52944,23.7431,22.59524,22.345489999999998,0.58685,0.7863399999999999,1.14786,0.24974999999999997,1.0
20.69453,19.76829,19.45778,19.4239,19.38071,0.92624,0.31051,0.03387999999999999,0.04319,1.0
24.09277,23.83825,23.51461,22.600820000000002,22.77732,0.25451999999999997,0.32364,0.91379,-0.1765,1.0
20.677789999999998,19.70232,19.44241,19.3832,19.40652,0.9754700000000001,0.25991,0.059210000000000006,-0.023320000000000007,1.0
25.41062,21.719279999999998,20.21239,19.6587,19.12144,3.6913400000000003,1.50689,0.55369,0.5372600000000001,1.0
23.95512,22.70779,22.22174,21.85987,22.30487,1.2473299999999998,0.48605,0.36186999999999997,-0.445,1.0
